bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use
E1C076DB-8C74-4A1D-9578-C29B9BFAD632,Marine Parade Condominium Development,Green Mark Gold Plus,FY13,10984,"95 Marine Parade Road, Singapore 449271",449271,15,CapitaLand Residential Singapore,MKPL Architects Pte. Ltd,KTP Consultants Pte. Ltd,Squire Mech Private Limited,Shma Company Limited,,,CapitaLand Residential Singapore,Arup Singapore Pte. Ltd,Arup Singapore Pte. Ltd,-,The Marine Parade Condominium Development comprises two blocks of 16-17 storey residential towers one block of strata terraces and communal ancillary facilities designed with sustainability as a primary objective. It is located at Marine Parade Road.,"['Use of efficient air-conditioners that are certified as 4 ticks under Singapore Energy Labelling Scheme in all residential units', 'Use of motion sensors in private lift lobbies staircases and common toilets', 'Use of non-potable water including rainwater for landscape irrigation', 'Vertical green wall', '100% of all residential units with WELS ‘Good’ rated washing machines', 'Self cleaning facade', 'Recycling of 35% crushed concrete demolition waste']",Residential
E1F55129-855D-42C2-A5EA-4D7BA365BED1,MYP Centre,Green Mark Gold,FY20,18565.47,"9 Battery Road, Singapore 049910",49910,-,Salveur Pte Ltd,,,,,,,,-,-,-,-,['-'],Commercial
E20AEC36-6053-477F-A6C7-D1C479962A48,Princess Elizabeth Primary School,Green Mark Gold Plus,FY20,21704.64,"30 Bukit Batok West Avenue 3, Singapore 659163",659163,-,Mdm Moliah Binte Hashim,,,,,,,,-,-,-,-,['-'],Institutional (School)
E21C074D-2C0F-4647-8DF2-10A6C2C12594,Solaris Building,Green Mark Platinum,FY19,51274,"1 Fusionopolis Walk, Singapore 138628",138628,5,SoilBuild Business Space REIT,,,,,,,,-,-,-,-,['-'],Commercial
E22BF48C-E52F-4F04-93DA-43F2846489C0,College of Medicine Building,Green Mark Platinum,FY20,11227,"16 College Road, Singapore 169854",169854,0,Seng Yuwei,,,,,,,,-,-,-,-,['-'],Others
E2561804-EC35-4A3F-BB9E-DE795F43660F,DBS South Bridge Branch,Green Mark Gold Plus,FY18,1270,"Blk 531 Upper Cross Street, #01-51 Hong Lim Complex, Singapore 050531",050531,1,DBS South Bridge Branch,,Bescon Consulting Engineers Pte,,Tarkus Interiors Pte Ltd,,,,-,-,-,-,['-'],Retail (Tenant)
e259063e-b9a0-4672-a720-a11e09e7ca6e,Tuas IDS-BACTECTM,Green Mark Gold,FY22,8711,LOT 2876M MK 7 AT 30 TUAS AVENUE 2,639461,-,Becton Dickinson Medical (S) Pte Ltd,THK Design Engineering Pte Ltd,THK Design Engineering Pte Ltd,DSCO Group Pte Ltd,,,Boustead Projects E&C Pte. Ltd,,-,-,-,PROPOSED ADDITIONS AND ALTERATIONS INVOLVING EXTENSION OF NEW 2-STOREY PRODUCTION AREA TO THE EXISTING SINGLE-USER INDUSTRIAL DEVELOPMENT,['-'],Industrial
e2820145-b1b7-4506-bc92-9f75a936257a,Zhonghua Secondary School,Green Mark Gold,FY22,25616,"13 Serangoon Avenue 3, Singapore 556123",556123,-,Zhonghua Secondary School,,,,,,,SMM Pte Ltd,SMM Pte Ltd,,-,"Zhonghua Secondary School is located at 13 Serangoon Avenue 3 with a gross floor area of 25,616m2. The school has been at the current site for 21 years and is equipped with facilities like classrooms, computer and science laboratories and music rooms. A well-ventilated school with 4 storeys and 6 blocks including ISH.",['-'],
e2890e08-207c-40a0-8d9a-10fc4ed8a0de,Fajar Shopping Centre,Green Mark Gold,FY22,7090,"Blocks 445 - 446, Fajar Road, Singapore 670445",670445,-,Housing & Development Board,,,,,,,CPG Facilities Management Pte Ltd,Johnson Controls (S) Pte Ltd,,-,"Fajar Shopping Centre consists of a retail mall, market and a multi-storey car park. The 2 storey retail mall is located at Block 445 while the single storey market is located at Block 446. The 8 decks of multi-storey car park is located at Block 446A.",['-'],
E2956867-BA8A-4016-9C76-5D48DB775B60,LTA Bedok Campus,Green Mark Gold Plus,FY20,15050,"71 Chai Chee Street, Singapore 468981",468981,-,Land Transport Authority,,,,,,,,-,-,-,-,['-'],Commercial
E2C84C28-2233-4516-BF94-E14C0A5E009F,Resorts World Sentosa Hotel Michael,Green Mark Gold Plus,FY14,30588,"Hotel Michael, 8 Sentosa Gateway, Singapore 098269",98269,4,Resort World At Sentosa Pte Ltd,DP Architect Pte Ltd,AECOM Singapore Pte Ltd,Meinhardt (Singapore) Pte Ltd,ICN Design International Pte Ltd,,Tiong Seng Contractors Pte Ltd,G-Energy Global Pte Ltd,-,-,-,Hotel Michael is a hotel located within Resort World Sentosa to provide a arty staying experiences to the guests. It has a site area of 5 740.20 m2 and gross floor area (GFA) of 29 328.38 m2. It consists of 1 building with 11 levels.,"[' Extensive usage of double-glazed Low E glass with SC value of 0.24 & U- value of 1.6', ' Provision of permanent instrumentation for the monitoring of the operations of the secondary chilled water loop', ' Provision of VSD for secondary chilled water pumps', ' Provision of VSD for PAUs and AHUs that have motor rating that is greater than 7.5 kW', ' Extensive usage of LED light fittings for Front of House areas (i.e. guest rooms corridors etc.)']",Hotel
C69072BD-F687-4CC5-ADC8-2452E022BBD4,DBS Choa Chu Kang Branch,Green Mark Gold Plus,FY18,432,"304 Choa Chu Kang Avenue 4, #01-657/659, Singapore 680304",680304,23,DBS Choa Chu Kang Branch,,Chee Choon & Associates,,Golden Air-conditioning Engieering Co. Pte Ltd,,,,-,-,-,-,['-'],Retail (Tenant)
c6a636ec-9973-4e4e-9821-910c10853c8e,JadeScape,Green Mark Gold Plus,FY21,117011.04,2-16 SHUNFU ROAD SINGAPORE 575742-9,575742,20,QINGJIAN REALTY (MARYMOUNT) PTE LTD,ONG&ONG PTE LTD,KTP CONSULTANTS PTE LTD,RANKINE & HILL (SINGAPORE) PTE LTD,ECOPLAN ASIA PTE LTD,,WELLTECH CONSTRUCTION PTE LTD,,ONG&ONG PTE LTD,-,-,"PROPOSED ERECTION OF CONDOMINIUM HOUSING DEVELOPMENT COMPRISING OF 5 BLOCKS 23-STOREY RESIDENTIAL BUILDING, 1 BLOCK 22-STOREY RESIDENTIAL BUILDING & 1 BLOCK 21-STOREY RESIDENTIAL BUILDING (TOTAL 1206 UNITS) WITH BASEMENT CARPARKS, SWIMMING POOL, SHOPS (TOTAL 6 UNITS) & COMMUNAL FACILITIES ON LOT 17609L MK 18 AT SHUNFU ROAD (BISHAN PLANNING AREA)","['Lush Landscape - High GnPR', 'Acoustic Ceiling Panels and Roller Blinds for Residential Units Near Marymount Road', 'High Performance Curtain Wall Facade -', 'Pneumatic Refuse Conveyance System with Recycling', 'Heat Recovery Air Condition System for Residential Units']",Office
C6AE89E1-5E3C-4552-BFDF-702F8F4EF5FB,Heritage Conservation Centre,Green Mark Platinum,FY20,20965,"32 Jurong Port Road, Singapore 619104",619104,0,National Heritage Board c/o Heritage Conservation Centre,,,,,,,,-,-,-,-,['-'],Others
C6DBE580-8B75-4536-B3AD-316628A9ED6C,Seagate Technology International - Woodlands III,Green Mark Platinum,FY09,55267.73,"121 Woodlands Ave 5, Singapore 739009",739009,25,,3HP Architects Pte Ltd,CH2M Hill Singapore Pte Ltd /Chong & Lee Consultant,Alpha Consulting Engineers Pte Ltd,Geok Lan Landscape,,CH2M Hill Singapore Pte Ltd,Alpha Consulting Engineers Pte Ltd,-,GETC Asia Pte Ltd,-,Seagate W3 is a disk drive recording media manufacturing plant. It is a 3-storey single user manufacturing plant with a 4-storey utility building and ancillary office. It has a GFA of 57 015 sq. metre. The manufacturing plant is located at the junction of Woodlands Avenue 12 and Woodlands Avenue 5.,"['Estimated energy savings: 1 175 728KWh/yr and water savings: 1 740 612m3/yr', 'Advanced Ultra-Efficient Fan Filter Units for the clean rooms', 'Fuel Cells at roof', 'Overall air-conditioning plant system efficiency is 0.832KW/ton', 'On-site N2 (Gaseous Nitrogen) Generator', 'Comprehensive Water Conservation Strategies (RO/DI Water Reclaim/Grey Water/NeWater/Condensate Recovery for AHUs and FCUs', 'Germicidal UVC Emitter Systems for all AHUs and FCUs']",Industrial
c6e9fd26-bee1-45e8-80c5-4c9c824df5f6,Lazada One,Green Mark Platinum,FY22,31127,"No. 51 Bras Basah Road, Singapore 189554",189554,-,Victorian Property Holding Pte Ltd,,,,,,,APM Property Management Ptd Ltd,Building System & Diagnostics Pte Ltd,,-,PROPOSED ADDITIONS AND ALTERATIONS FOR 1ST TO 3RD STOREY (INCLUDING FAÇADE) OF EXISTING 11 STOREY OFFICE BUILDING WITH SHOPS AT 1ST STOREY ON LOT 00432L TS11 AT 51 BRAS BASAH ROAD (MUSEUM PLANNING AREA),['-'],Mixed Development
C6F1DB2F-84F2-4AFD-A8F3-32C7C8B7DC11,Starbucks,Green Mark Certified,FY18,127,"180 Kitchener Road, #01-38 City Square Mall, Singapore 208539",208539,8,Starbucks Coffee Singapore Pte Ltd,,,,Reno Box Pte Ltd,,,,-,-,-,-,['-'],Restaurant
C6F9317F-3A51-4934-A3C2-D67DBEA0F8E3,StarHub Green,Green Mark Gold,FY20,41236.25,"67 Ubi Avenue 1, StarHub Green, Singapore 408942",408942,-,Ubitech Hub Pte Ltd,,,,,,,,-,-,-,-,['-'],Industrial
C701631E-A4A1-4CAF-A947-3B6484E77884,One Jervois,Green Mark Gold,FY08,32673,"1 Jervois Close, One Jervois S(249115)",249115,10,,ADDP Architects,KTP Consultants,Design & Management Services Consulting Engineer,Sitetectonix Pte Ltd,,Greatearth Construction Pte Ltd,,-,-,-,One Jervois is a condominium housing development comprising 2 blocks of 12-storey residential building with attic basement & landscape deck car park and communal facilities. The development comprises 275 units and is located at Jervois Close.,"['Thermal insulating paint to all external walls for entire development to reduce solar heat gain and energy consumption', 'Use of energy efficient equipment such as energy efficient lightings in common areas inverter air-conditioning system with energy green labels and motor-roomless lifts', 'Rainwater harvesting integrated with automated irrigation system enabling savings in water usage', 'Use of pneumatic waste conveyance system', 'Features in the unit that enhances energy efficiency water efficiency and indoor environmental quality', 'Expected energy saving per year: S$311 830']",Residential
C71B2EB6-5DA7-4587-98FC-8B8F55A3E5A0,Livia,Green Mark Gold Plus,FY09,87320.31,"61 Pasir Ris Grove, Livia S(518215)",518215,18,,Architects 61 Pte Ltd,LSW Consulting Pte Ltd,Meinhardt (Singapore) Pte Ltd,Tierra Design Pte Ltd,,Hyundai Engineering & Construction Co Ltd,Index Design Pte Ltd,-,-,-,A condominium development comprising 724 units with recreational facilities at the junction of Pasir Ris Drive 1and Pasir Drive 8.,"['Estimated energy savings: 7 613 722.09KWh/yr and water savings: 17 436m3/yr', 'Collection of rain water and condensate water for irrigation use', 'Pneumatic Waste Colletion System with dual chute for recycling waste', 'Extensive greenery and green roof and green wall at entrance', 'Youth Park (Active Beautiful and Clean) - Integrating development (Youth Park) to waterway (Sungei Api Api) to create a functional/aesthetically pleasing ambience']",Residential
C71CC331-86C4-4F0D-9822-AB9A665B581A,City Developments Limited,Green Mark Gold,FY15,1041,"9 Raffles Place, #36-00 Republic Plaza Singapore 048619",48619,1,City Developments Limited (CDL),,,,,,,,-,-,-,CDL Office (Republic Plaza Level 36),['Extensive use of energy efficient LED lights 2. Use of energy efficient lighting system which reduce 50% of lighting consumption 3. Use of water efficient fittings covered under WELS'],
e4b893d5-188b-45dc-9e35-118b25b0ec17,Hall 16,Green Mark Platinum,FY22,13163,50 Nanyang Walk,639929,-,Nanyang Technological University,,,,,,,SMM Surbana Jurong,SMM Surbana Jurong ,,-,"Located at 50 Nanyang Walk, Hall of Residence 16 that comprised of 5 accommodation blocks, each at 5 to 6 storeys high, with total of 309 units for the undergraduate students.The hall houses facilities such as the TV lounges, pantries, laundry rooms, function hall etc.",['-'],
E4BE7BF2-F28A-401D-B47C-EBC82BDB19C1,Mochtar Riady Building / NUS Business School,Green Mark Gold,FY10,16624.29,"National University of Singapore, 15 Kent Ridge Drive, S(119245)",119245,5,National University of Singapore,"Design Environment Group, Architects",Maunsell Consultants (Singapore) Pte Ltd,Maunsell Consultants (Singapore) Pte Ltd,Keikan Sekkei (S) Pte Ltd,,Guan Ho Construction Co. Pte Ltd,,-,-,-,The new 9-Storey National University of Singapore Mochtar Riady Building represents an exciting stage in the development of the renowned School of Business. Located on a prominent site between the existing library and the new alumni building the Building will become the iconic gateway to the larger School of Business campus.,['Low-E double glazed glass.2. Energy effi cient motor for AHU.3. EMS â€“ Energy management system.4. Use of water efficient fittings sub-meters leak detection system.5. Use of siphonic water discharge system at roof and hybrid car park lots'],Institutional (School)
E4FB2B87-6F8C-4B10-BA06-60B4D6AEC897,Pacific Tech Centre,Green Mark Certified,FY20,25718,"1 Jalan Kilang Timor, Pacific Tech Centre, Singapore 159303",159303,-,HSBC Institutional Trust Services (Singapore) Limited As Trustee of Ascendas Real Estate Investment Trust,,,,,,,,-,-,-,-,['-'],Commercial
E5034DD7-B482-4852-B719-E817BA123E4D,Labrador Nature Reserve,Green Mark Certified,FY09,0,"Labrador Nature Reserve, Labrador Villa Road",119187,5,,Recent Development: SA Chua Associates,,,Recent Development: Martin Lee Designs,,Recent Development: CGW COnstruction & Engineering (S) Pte Ltd,,-,-,-,Labrabor Nature Reserve in an oasis of tranquity and natural wonder. The Aerial Staircase built on the edge of the secondary forest will offer a prime view of the cliff side vegetation coupled with a panoramic view of the sea. It is not uncommon to hear songs sung by a variety of bird species including the Oriental Magpie-robin and Black-naped Oriole. While you are taking a leisurely stroll along one of the nature trails you can spot squirrels scurrying up trees.,"['Open Concept Toilet (Toilet C) with skylight reduced', 'utility usage', 'Natural ventilation (Toilet B) reduces electricity usage', 'Energy saving lamps to replace conventional filament', 'light bulbs', 'Pesticides and herbicides are not used in the management and maintenance of the nature reserve area', 'Staff to use ceiling fan as well as natural ventilation', 'rather than air-conditioner', 'Shifting from buggy to bicycle for routine inspection of the park']",Park
E5235FDE-C14E-4DD5-8FFD-A1B6BCC28435,Raffles City Ningbo,Green Mark Gold,FY17,97838,"Jiangbei District, Ningbo, Zhejiang Province, PR China, 315020",-,0,CapitaLand,SMC ALSOP Consulting Ltd,Ningbo Architectural Design and Research Institute Co. Ltd,Meinhardt,SMC ALSOP Consulting Ltd,,,Ningbo Architectural Design and Research Institute Co. Ltd,MVA Transport Consultants (ShenZhen) Co. Ltd,ARUP International Consultants (China) Ltd,-,Mixed use development with office retail and serviced apartment Office tower: 19 storeys 31346 sqm. Serviced Apartment: 22 storeys 19879 sqm. Shopping mall: 6 storeys (one at basement) 50134 sqm.,['Heat recovery devices 2. Ductless fan for basement carpark ventilation 3. Free Cooling 4. Swimming pool heat pump 5. Efficient chiller and water pump 6. Double Low-E glazing 7. Roof Garden (Retail) and sky garden (office)'],Mixed Development
E524B38E-AAF0-4727-8CED-32758E6A02DE,GEYLANG C43B + PARK,Green Mark Gold,FY18,87002,"BLK81, 82, 82A, 82B, 83A & 83B CIRCUIT ROAD",370081,13,Housing and Development Board,Surbana Jurong Consultants Pte Ltd,,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,,Right Construction Pte Ltd,Surbana Jurong Consultants Pte Ltd,-,-,-,Public housing development comprising 4 blocks of 19-storey residential building (total 750 units) with multi-storey car park ESS Precinct pavilion commercial & community facilities (Geylang C43B + Park),['Lush greenery Optimized building massing and layout design which minimizes solar heat gain and improves natural ventilation Provision of photocell sensors for the daylight control at corridors and lift lobbies'],Residential
E6CDC160-F44F-4690-B6D6-AE7965AAD8BC,"Deutsche Bank AG, Asia Pacific Head Office",Green Mark Gold Plus,FY10,24750,One Raffles Quay #15-00 South Tower,48583,1,Deutsche Bank AG,,Jones Lang Lasalle,DSCO,,,ISG,Jones Lang LaSalle Property Consultants Pte Ltd,-,-,-,Deutsche Bank Singapore is headquartered at One Raffles Quay South Tower and is the largest single tenant at One Raffles Quay with 267 000 square feet of floor space starting from Level 12 to 20.,['Provision of energy efficient T5 lighting for office areas.2. Recycle bins available at all floors.3. Energy Star-labelled IT equipment.4. Global energy monitoring and tracking platform'],Office Interior
